Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2009-07-15 12:00:00,991.54,21.74,295.62,16.07,70.2,26.06,18.3,7.77,11.56,18.45,1163.12,4.36,6.25,209.0
2009-07-16 12:00:00,995.42,24.86,298.41,10.99,41.74,31.46,13.13,18.33,8.25,13.19,1157.76,2.05,3.88,316.9
2009-07-17 12:00:00,984.55,24.76,299.25,14.99,54.57,31.28,17.07,14.21,10.85,17.34,1143.7,4.76,6.5,215.8
2009-07-18 12:00:00,983.05,16.01,290.59,10.44,69.47,18.22,12.66,5.56,8.05,12.88,1178.51,3.82,5.88,208.8
2009-07-19 12:00:00,987.81,16.21,290.39,10.45,68.67,18.46,12.67,5.78,8.02,12.83,1183.42,6.48,9.75,208.2
2009-07-20 12:00:00,990.04,17.83,291.82,11.34,65.74,20.45,13.45,7.01,8.49,13.58,1179.15,6.11,8.75,210.7
2009-07-21 12:00:00,989.24,20.04,294.11,11.47,57.77,23.48,13.56,9.91,8.57,13.71,1169.26,2.62,3.5,155.5
2009-07-22 12:00:00,983.35,22.98,297.57,17.04,69.24,28.11,19.46,8.65,12.4,19.79,1148.1,2.59,4.25,209.2
2009-07-23 12:00:00,979.74,20.49,295.37,16.74,79.1,24.14,19.09,5.05,12.21,19.49,1153.71,0.94,2.0,221.7
2009-07-24 12:00:00,987.55,18.49,292.7,12.69,68.95,21.32,14.7,6.62,9.31,14.88,1172.94,3.24,6.25,239.8
2009-07-25 12:00:00,992.33,17.27,291.07,9.73,61.15,19.74,12.07,7.67,7.6,12.17,1184.79,4.54,7.0,250.3
2009-07-26 12:00:00,995.59,19.56,293.09,8.15,47.6,22.79,10.85,11.94,6.81,10.9,1179.95,2.4,3.88,232.5
2009-07-27 12:00:00,987.22,24.54,298.8,10.38,40.86,30.87,12.61,18.26,7.99,12.78,1149.64,4.58,7.5,195.4
2009-07-28 12:00:00,993.85,20.31,293.99,8.71,47.19,23.87,11.27,12.61,7.08,11.34,1174.69,2.53,4.38,276.1
2009-07-29 12:00:00,993.06,23.73,297.48,8.73,38.38,29.41,11.29,18.12,7.1,11.36,1160.22,2.4,3.75,189.1
2009-07-30 12:00:00,991.73,22.58,296.44,9.59,43.59,27.43,11.96,15.47,7.53,12.06,1162.86,5.36,9.25,251.4
2009-07-31 12:00:00,997.11,18.29,291.69,7.7,49.98,21.05,10.52,10.53,6.59,10.55,1187.05,1.42,3.13,91.6
2009-08-01 12:00:00,988.7,23.99,298.12,11.35,45.03,29.87,13.45,16.42,8.51,13.6,1153.13,2.59,4.0,153.5
2009-08-02 12:00:00,982.8,27.7,302.36,12.76,39.69,37.2,14.76,22.44,9.4,15.02,1131.5,4.49,6.88,241.2
2009-08-03 12:00:00,989.43,18.08,292.13,11.23,64.24,20.78,13.35,7.43,8.43,13.49,1177.45,2.16,3.75,271.2
2009-08-04 12:00:00,993.89,20.09,293.76,10.47,53.86,23.55,12.68,10.87,7.98,12.76,1174.98,1.14,2.25,298.8
2009-08-05 12:00:00,995.53,22.01,295.55,8.74,42.61,26.5,11.29,15.21,7.08,11.34,1169.89,1.8,3.75,72.4
2009-08-06 12:00:00,994.54,24.15,297.78,12.11,46.91,30.16,14.15,16.01,8.9,14.22,1159.04,3.19,5.0,49.56
2009-08-07 12:00:00,992.08,25.77,299.61,12.08,42.52,33.21,14.12,19.09,8.9,14.23,1149.91,2.5,4.75,59.11
2009-08-08 12:00:00,990.12,25.8,299.81,12.46,43.5,33.27,14.47,18.8,9.14,14.62,1147.35,2.27,3.5,48.46
2009-08-09 12:00:00,990.95,21.28,295.21,14.36,64.66,25.34,16.39,8.96,10.35,16.54,1165.09,2.8,4.25,10.48
2009-08-10 12:00:00,987.13,25.17,299.44,14.58,51.85,32.05,16.62,15.43,10.54,16.83,1145.34,2.0,4.38,188.7
2009-08-11 12:00:00,990.21,19.38,293.36,13.95,70.8,22.54,15.96,6.58,10.08,16.11,1171.97,4.78,7.5,248.6
2009-08-12 12:00:00,991.36,20.03,293.92,12.34,61.22,23.46,14.36,9.1,9.06,14.49,1171.45,3.61,8.0,245.4
2009-08-13 12:00:00,989.07,19.93,294.01,10.4,54.15,23.32,12.63,10.69,7.98,12.77,1169.91,1.56,3.63,339.7
2009-08-14 12:00:00,992.42,17.99,291.78,11.08,63.97,20.66,13.22,7.44,8.32,13.32,1181.45,1.35,2.63,79.0
2009-08-15 12:00:00,991.2,23.95,297.86,10.46,42.55,29.8,12.68,17.12,7.99,12.79,1156.56,3.23,6.25,200.3
2009-08-16 12:00:00,988.49,27.88,302.04,12.63,38.95,37.59,14.64,22.95,9.27,14.81,1137.46,5.39,8.0,205.7
2009-08-17 12:00:00,987.12,25.51,299.78,15.17,52.8,32.7,17.27,15.44,10.95,17.49,1143.73,2.96,4.63,248.8
2009-08-18 12:00:00,994.5,20.59,294.21,9.35,48.44,24.29,11.77,12.52,7.39,11.83,1174.11,1.36,3.5,319.4
2009-08-19 12:00:00,995.95,25.31,298.82,11.35,41.63,32.32,13.45,18.86,8.45,13.51,1156.5,2.34,4.38,151.9
2009-08-20 12:00:00,993.28,29.8,303.54,15.2,41.18,42.01,17.3,24.71,10.9,17.42,1134.61,3.88,6.63,156.8
2009-08-21 12:00:00,992.92,20.38,294.14,17.4,83.0,23.98,19.9,4.08,12.56,20.04,1169.42,3.62,6.0,174.5
2009-08-22 12:00:00,996.95,19.22,292.64,9.13,51.95,22.31,11.59,10.72,7.26,11.63,1182.61,2.91,5.63,29.05
2009-08-23 12:00:00,997.54,20.87,294.24,7.72,42.62,24.71,10.53,14.18,6.59,10.56,1177.14,3.55,5.63,151.4
2009-08-24 12:00:00,986.78,22.72,297.01,7.23,36.81,27.67,10.18,17.48,6.44,10.32,1157.27,4.61,7.25,145.8
2009-08-25 12:00:00,984.44,26.19,300.7,15.43,51.58,34.05,17.56,16.49,11.17,17.84,1137.89,0.91,1.63,334.6
2009-08-26 12:00:00,990.34,19.71,293.68,15.44,76.4,23.0,17.57,5.43,11.11,17.75,1170.08,2.08,3.0,26.65
2009-08-27 12:00:00,990.36,25.44,299.43,12.61,44.89,32.57,14.62,17.95,9.23,14.76,1148.95,3.36,5.75,219.1
2009-08-28 12:00:00,984.25,25.65,300.17,12.86,45.07,32.98,14.86,18.11,9.45,15.1,1140.91,7.06,11.5,210.8
2009-08-29 12:00:00,991.8,16.39,290.23,5.62,48.83,18.67,9.12,9.55,5.74,9.19,1189.1,3.22,6.13,250.1
2009-08-30 12:00:00,993.43,18.77,292.48,5.06,40.4,21.69,8.76,12.93,5.51,8.82,1181.51,6.57,11.0,207.4
2009-08-31 12:00:00,992.91,22.75,296.51,7.48,37.4,27.72,10.37,17.35,6.52,10.44,1164.29,2.8,6.25,201.6
2009-09-01 12:00:00,985.28,28.39,302.83,13.83,40.9,38.72,15.84,22.89,10.06,16.07,1131.31,3.94,7.75,196.4
2009-09-02 12:00:00,989.15,21.37,295.45,10.69,50.54,25.48,12.88,12.6,8.14,13.02,1164.18,1.92,3.88,186.1
2009-09-03 12:00:00,976.07,16.01,291.18,12.91,81.8,18.22,14.91,3.32,9.55,15.27,1169.07,3.22,4.88,178.5
2009-09-04 12:00:00,979.43,17.44,292.33,7.21,50.99,19.95,10.18,9.78,6.49,10.39,1169.49,3.64,7.13,232.4
2009-09-05 12:00:00,990.45,14.29,288.24,7.92,65.48,16.31,10.68,5.63,6.74,10.78,1195.43,4.12,6.5,236.8
2009-09-06 12:00:00,997.96,14.35,287.68,7.93,65.27,16.38,10.69,5.69,6.69,10.71,1204.27,1.14,3.75,236.4
2009-09-07 12:00:00,996.93,19.2,292.62,8.98,51.52,22.28,11.48,10.8,7.19,11.52,1182.72,2.73,4.13,209.5
2009-09-08 12:00:00,997.83,22.72,296.06,10.11,44.76,27.67,12.38,15.28,7.76,12.41,1169.3,3.68,5.63,178.7
2009-09-09 12:00:00,996.59,23.52,296.97,10.83,44.76,29.04,13.0,16.04,8.15,13.04,1164.42,1.65,3.13,98.6
2009-09-10 12:00:00,1000.93,16.48,289.56,12.02,74.9,18.78,14.06,4.71,8.79,14.05,1197.46,2.2,3.88,8.24
2009-09-11 12:00:00,1002.61,17.08,290.02,7.1,51.78,19.51,10.1,9.41,6.29,10.07,1198.79,3.26,6.38,26.64
2009-09-12 12:00:00,998.34,15.72,289.02,7.79,59.18,17.89,10.59,7.3,6.62,10.6,1199.07,2.42,3.88,44.48
2009-09-13 12:00:00,990.22,12.31,286.27,9.19,81.2,14.33,11.64,2.69,7.34,11.75,1203.0,1.31,3.0,270.1
2009-09-14 12:00:00,991.48,11.24,285.1,9.13,86.8,13.35,11.59,1.76,7.3,11.69,1209.09,4.02,5.38,31.4
2009-09-15 12:00:00,991.2,13.08,286.96,12.09,93.7,15.08,14.13,0.95,8.91,14.25,1199.81,2.09,3.25,34.78
2009-09-16 12:00:00,989.36,13.2,287.24,12.75,97.1,15.2,14.75,0.44,9.33,14.91,1196.78,3.64,5.5,20.79
2009-09-17 12:00:00,991.11,12.82,286.71,10.77,87.3,14.82,12.94,1.88,8.16,13.06,1201.34,5.09,6.63,10.11
2009-09-18 12:00:00,993.51,17.42,291.12,11.22,66.9,19.93,13.33,6.6,8.39,13.42,1185.02,3.15,5.63,51.53
2009-09-19 12:00:00,990.27,19.53,293.51,12.48,63.74,22.75,14.5,8.25,9.16,14.64,1172.1,1.47,2.5,9.97
2009-09-20 12:00:00,991.22,21.58,295.48,13.36,59.5,25.81,15.36,10.45,9.69,15.49,1164.68,1.54,2.63,354.0
2009-09-21 12:00:00,998.38,15.17,288.46,13.04,87.1,17.27,15.04,2.23,9.42,15.06,1199.38,1.99,3.0,12.83
2009-09-22 12:00:00,998.08,19.76,293.08,13.51,67.22,23.07,15.51,7.56,9.72,15.54,1180.01,1.94,2.75,152.0
2009-09-23 12:00:00,997.93,20.37,293.7,10.45,52.87,23.96,12.67,11.29,7.93,12.69,1178.65,2.64,4.13,256.5
2009-09-24 12:00:00,996.63,11.65,285.09,11.16,96.8,13.72,13.28,0.44,8.33,13.33,1212.86,1.63,2.5,22.13
2009-09-25 12:00:00,1000.16,14.2,287.35,9.56,73.6,16.22,11.94,4.28,7.46,11.93,1207.0,1.47,2.75,169.1
2009-09-26 12:00:00,1000.74,15.9,289.0,8.64,61.99,18.09,11.22,6.88,7.0,11.21,1200.94,0.88,1.88,114.3
2009-09-27 12:00:00,998.99,16.83,290.07,9.54,62.07,19.2,11.92,7.28,7.45,11.93,1194.66,1.13,2.38,22.51
2009-09-28 12:00:00,996.67,16.63,290.07,10.54,67.23,18.96,12.74,6.21,7.99,12.79,1192.32,2.57,5.38,266.4
2009-09-29 12:00:00,990.6,16.23,290.17,10.39,68.29,18.48,12.62,5.86,7.96,12.74,1186.72,3.04,5.88,243.3
2009-09-30 12:00:00,992.14,10.91,284.71,6.97,76.6,13.06,10.01,3.06,6.3,10.09,1212.04,1.31,2.38,116.4
2009-10-01 12:00:00,983.81,16.03,290.54,9.57,65.48,18.25,11.95,6.3,7.59,12.14,1179.66,4.06,6.13,246.3
2009-10-02 12:00:00,988.98,10.35,284.41,4.74,68.12,12.59,8.57,4.01,5.41,8.67,1211.22,3.58,6.5,253.8
2009-10-03 12:00:00,986.03,12.66,286.97,5.65,62.29,14.67,9.14,5.53,5.78,9.27,1197.57,8.06,11.38,217.4
2009-10-04 12:00:00,982.97,13.37,287.94,7.43,67.2,15.37,10.33,5.04,6.56,10.5,1190.34,3.35,5.75,225.4
2009-10-05 12:00:00,991.08,12.83,286.72,5.33,60.24,14.83,8.93,5.9,5.63,9.02,1203.11,0.83,2.0,51.74
2009-10-06 12:00:00,986.92,17.71,291.97,13.23,75.0,20.3,15.22,5.07,9.65,15.43,1175.09,3.33,7.25,215.7
2009-10-07 12:00:00,987.45,20.17,294.39,15.07,72.5,23.67,17.16,6.51,10.88,17.38,1165.0,5.46,7.13,206.9
2009-10-08 12:00:00,986.6,13.76,288.03,10.32,79.7,15.76,12.56,3.2,7.96,12.73,1192.1,2.08,4.48,282.2
2009-10-09 12:00:00,996.69,10.28,283.71,4.41,66.88,12.53,8.38,4.15,5.25,8.41,1221.08,4.35,6.44,56.08
2009-10-10 12:00:00,985.07,12.93,287.32,9.33,78.7,14.93,11.75,3.18,7.45,11.93,1194.07,3.04,4.6,172.1
2009-10-11 12:00:00,986.22,10.9,285.19,7.43,79.1,13.06,10.33,2.73,6.54,10.47,1204.68,0.92,1.92,253.2
2009-10-12 12:00:00,986.47,6.71,280.96,5.58,92.5,9.83,9.09,0.74,5.75,9.21,1223.62,1.7,4.93,255.0
2009-10-13 12:00:00,996.27,6.69,280.15,0.29,63.55,9.82,6.24,3.58,3.9,6.26,1237.22,1.91,4.32,34.77
2009-10-14 12:00:00,999.55,3.67,276.87,-2.59,63.49,7.95,5.05,2.9,3.15,5.05,1255.43,2.68,5.57,16.41
2009-10-15 12:00:00,995.84,1.87,275.36,-1.73,76.9,6.99,5.38,1.62,3.37,5.4,1258.78,1.73,3.88,285.6
2009-10-16 12:00:00,985.06,6.28,280.64,5.79,96.7,9.54,9.23,0.31,5.85,9.37,1223.67,3.68,6.53,251.0
2009-10-17 12:00:00,990.47,5.05,278.97,3.47,89.5,8.76,7.84,0.92,4.94,7.91,1236.52,1.4,3.44,231.0
2009-10-18 12:00:00,994.01,3.54,277.17,1.26,85.0,7.87,6.69,1.18,4.2,6.73,1248.27,5.65,8.13,24.97
2009-10-19 12:00:00,993.83,6.14,279.79,5.69,96.9,9.45,9.16,0.29,5.75,9.21,1235.26,1.83,2.8,149.6
2009-10-20 12:00:00,987.78,5.46,279.6,0.43,69.91,9.01,6.3,2.71,3.98,6.38,1232.05,1.37,3.44,157.4
2009-10-21 12:00:00,984.57,6.16,280.56,0.7,67.91,9.46,6.42,3.04,4.07,6.53,1224.91,1.35,2.2,34.24
2009-10-22 12:00:00,978.35,4.88,279.79,1.96,81.3,8.66,7.04,1.62,4.49,7.19,1222.44,1.39,2.16,41.48
2009-10-23 12:00:00,985.15,7.22,281.58,6.43,94.7,10.18,9.64,0.54,6.11,9.79,1219.48,0.4,1.04,261.5
2009-10-24 12:00:00,991.29,10.84,284.71,7.04,77.3,13.0,10.05,2.95,6.33,10.14,1211.28,2.89,4.76,154.3
2009-10-25 12:00:00,988.38,12.5,286.62,9.95,84.4,14.51,12.25,2.26,7.75,12.39,1199.68,2.22,3.4,189.3
2009-10-26 12:00:00,989.78,11.76,285.76,6.45,69.85,13.82,9.66,4.17,6.09,9.76,1205.7,7.88,10.53,209.0
2009-10-27 12:00:00,995.24,12.97,286.52,8.38,73.6,14.97,11.02,3.95,6.91,11.07,1206.62,2.28,5.44,253.8
2009-10-28 12:00:00,994.36,12.72,286.34,5.7,62.25,14.73,9.17,5.56,5.75,9.22,1207.46,3.4,5.24,209.3
2009-10-29 12:00:00,994.54,12.03,285.64,7.75,75.0,14.07,10.55,3.52,6.63,10.61,1209.96,0.77,2.04,129.4
2009-10-30 12:00:00,1002.78,7.82,280.76,4.24,78.0,10.61,8.27,2.33,5.15,8.25,1239.37,2.64,4.32,46.2
2009-10-31 12:00:00,1001.52,4.72,277.75,0.73,75.3,8.56,6.44,2.11,4.01,6.43,1252.52,2.4,4.16,163.7
2009-11-01 12:00:00,991.21,7.69,281.56,2.9,71.6,10.51,7.53,2.99,4.74,7.59,1225.95,3.43,5.57,176.0
2009-11-02 12:00:00,975.94,7.33,282.45,6.4,93.8,10.26,9.62,0.64,6.15,9.86,1207.57,1.8,3.32,166.5
2009-11-03 12:00:00,972.91,6.64,282.0,5.43,92.0,9.78,9.0,0.78,5.77,9.25,1207.08,1.94,3.92,254.4
2009-11-04 12:00:00,960.53,7.31,283.72,6.13,92.2,10.24,9.44,0.8,6.14,9.83,1188.6,1.49,2.88,232.3
2009-11-05 12:00:00,971.46,8.52,284.02,3.2,69.12,11.13,7.69,3.44,4.94,7.92,1197.83,4.73,7.05,215.0
2009-11-06 12:00:00,981.75,9.87,284.52,3.73,65.52,12.19,7.98,4.2,5.07,8.13,1204.65,4.07,5.35,183.7
2009-11-07 12:00:00,975.16,7.04,282.22,2.57,73.1,10.06,7.35,2.7,4.7,7.54,1208.92,3.34,5.63,186.6
2009-11-08 12:00:00,979.65,6.62,281.43,2.65,75.7,9.77,7.4,2.37,4.71,7.55,1216.29,0.82,1.72,50.04
2009-11-09 12:00:00,981.16,3.03,277.7,2.69,97.6,7.6,7.42,0.18,4.71,7.56,1234.0,3.94,6.13,23.66
2009-11-10 12:00:00,982.64,5.37,279.93,3.49,87.6,8.96,7.85,1.11,4.98,7.99,1225.29,0.54,1.24,197.1
2009-11-11 12:00:00,981.88,6.7,281.33,3.56,80.3,9.82,7.89,1.94,5.01,8.03,1218.49,2.39,4.65,245.4
2009-11-12 12:00:00,982.26,7.97,282.57,2.23,66.94,10.72,7.17,3.54,4.56,7.3,1213.8,2.62,5.03,176.6
2009-11-13 12:00:00,986.42,10.65,284.92,7.37,80.1,12.84,10.29,2.56,6.51,10.43,1206.0,3.49,6.81,203.5
2009-11-14 12:00:00,984.32,11.39,285.84,6.91,73.9,13.49,9.97,3.52,6.32,10.13,1200.44,3.36,4.44,180.0
2009-11-15 12:00:00,988.81,12.09,286.17,5.31,63.14,14.13,8.92,5.21,5.63,9.02,1203.46,3.91,6.89,202.7
2009-11-16 12:00:00,985.16,6.93,281.29,5.36,89.7,9.98,8.95,1.03,5.67,9.08,1221.1,1.24,2.4,161.5
2009-11-17 12:00:00,983.67,10.43,284.93,9.79,95.8,12.65,12.12,0.53,7.7,12.32,1202.71,1.36,2.28,173.9
2009-11-18 12:00:00,991.84,9.59,283.41,3.86,67.36,11.96,8.06,3.9,5.07,8.12,1218.24,9.76,14.09,212.0
2009-11-19 12:00:00,996.2,11.57,285.04,4.9,63.5,13.65,8.67,4.98,5.43,8.7,1214.81,5.17,8.89,210.8
2009-11-20 12:00:00,994.42,10.01,283.62,5.31,72.5,12.3,8.92,3.38,5.6,8.97,1219.2,3.66,4.97,179.2
2009-11-21 12:00:00,999.31,10.32,283.54,6.7,78.2,12.56,9.82,2.74,6.14,9.83,1223.46,1.94,2.82,203.6
2009-11-22 12:00:00,987.25,12.72,286.93,6.2,64.43,14.73,9.49,5.24,6.0,9.61,1198.65,3.95,5.44,217.2
2009-11-23 12:00:00,980.63,8.66,283.4,3.89,71.9,11.23,8.08,3.16,5.14,8.23,1208.39,9.18,13.79,208.3
2009-11-24 12:00:00,984.5,10.09,284.52,3.61,63.98,12.37,7.91,4.46,5.01,8.04,1207.13,5.51,8.09,209.0
2009-11-25 12:00:00,983.54,12.59,287.11,5.1,60.19,14.6,8.79,5.81,5.58,8.93,1194.99,4.8,8.93,192.5
2009-11-26 12:00:00,984.42,9.03,283.46,2.19,62.13,11.52,7.16,4.36,4.53,7.27,1211.92,7.26,11.05,208.3
2009-11-27 12:00:00,976.9,9.48,284.54,1.66,58.01,11.87,6.89,4.98,4.4,7.05,1200.84,9.81,13.73,215.2
2009-11-28 12:00:00,980.51,7.86,282.61,1.62,64.56,10.64,6.87,3.77,4.37,7.0,1212.25,7.97,12.63,204.3
2009-11-29 12:00:00,976.32,10.11,285.22,0.17,49.93,12.38,6.18,6.2,3.95,6.33,1197.79,2.75,4.4,184.9
2009-11-30 12:00:00,970.01,4.95,280.54,1.01,75.6,8.7,6.57,2.12,4.23,6.78,1211.94,0.64,1.2,132.9
2009-12-01 12:00:00,980.3,3.84,278.58,2.51,91.0,8.04,7.32,0.72,4.66,7.47,1229.39,1.04,2.0,240.7
2009-12-02 12:00:00,986.27,4.41,278.67,1.81,83.1,8.38,6.96,1.42,4.4,7.06,1234.49,5.16,6.85,196.8
2009-12-03 12:00:00,981.01,6.0,280.69,1.14,70.9,9.36,6.63,2.72,4.22,6.76,1221.07,5.44,8.01,190.2
2009-12-04 12:00:00,981.63,3.66,278.29,1.61,86.4,7.94,6.86,1.08,4.36,6.99,1232.08,2.36,5.09,248.2
2009-12-05 12:00:00,986.32,1.19,275.43,-1.14,84.4,6.66,5.62,1.04,3.55,5.7,1249.71,3.45,4.49,181.9
2009-12-06 12:00:00,983.28,7.84,282.36,5.73,86.5,10.62,9.19,1.43,5.83,9.34,1214.68,3.17,4.42,176.2
2009-12-07 12:00:00,987.78,4.92,279.06,3.04,87.6,8.68,7.6,1.08,4.8,7.7,1233.84,1.38,2.2,181.8
2009-12-08 12:00:00,982.24,7.64,282.24,6.28,91.1,10.48,9.54,0.93,6.07,9.72,1214.09,1.89,4.2,215.1
2009-12-09 12:00:00,998.22,5.77,279.07,2.25,78.0,9.21,7.18,2.03,4.49,7.2,1243.3,1.76,2.88,214.3
2009-12-10 12:00:00,991.16,4.41,278.28,3.86,96.2,8.38,8.06,0.32,5.07,8.13,1240.1,2.04,4.2,164.8
2009-12-11 12:00:00,995.62,0.98,274.49,0.32,95.3,6.56,6.25,0.31,3.91,6.28,1262.17,5.44,8.89,24.74
2009-12-12 12:00:00,998.71,0.31,273.57,-2.28,82.7,6.25,5.17,1.08,3.22,5.17,1269.74,4.02,5.57,41.65
2009-12-13 12:00:00,996.5,-3.0,270.44,-5.41,83.3,4.89,4.08,0.82,2.55,4.09,1282.94,3.19,4.57,48.07
2009-12-14 12:00:00,995.55,-3.57,269.94,-5.98,83.2,4.69,3.9,0.79,2.44,3.92,1284.51,2.44,3.2,31.6
2009-12-15 12:00:00,992.14,-2.11,271.66,-4.48,83.7,5.23,4.38,0.85,2.75,4.41,1272.99,4.38,6.57,29.34
2009-12-16 12:00:00,984.78,-3.26,271.08,-4.57,90.6,4.8,4.35,0.45,2.75,4.41,1268.95,2.22,2.84,30.96
2009-12-17 12:00:00,982.62,-5.74,268.77,-8.92,78.1,3.98,3.11,0.87,1.97,3.16,1278.5,0.92,1.36,37.61
2009-12-18 12:00:00,980.02,-11.23,263.45,-14.15,78.8,2.58,2.04,0.55,1.29,2.08,1302.38,4.13,5.93,44.33
2009-12-19 12:00:00,979.97,-16.03,258.62,-18.64,80.1,1.74,1.39,0.35,0.89,1.42,1326.95,1.49,3.45,17.88
2009-12-20 12:00:00,977.03,-11.45,263.46,-16.13,68.02,2.54,1.73,0.81,1.1,1.77,1299.65,3.5,6.01,151.7
2009-12-21 12:00:00,977.09,-2.49,272.47,-7.13,70.3,5.08,3.57,1.51,2.28,3.66,1255.83,2.63,4.61,151.0
2009-12-22 12:00:00,960.5,5.81,282.2,2.25,77.8,9.23,7.18,2.05,4.67,7.48,1196.04,3.59,4.89,168.5
2009-12-23 12:00:00,972.3,0.19,275.56,-0.5,95.1,6.19,5.89,0.3,3.78,6.06,1236.27,0.97,1.48,179.4
2009-12-24 12:00:00,970.03,0.75,276.31,-0.87,88.8,6.45,5.73,0.72,3.68,5.91,1230.92,0.37,1.48,329.6
2009-12-25 12:00:00,962.76,6.8,283.02,2.51,74.0,9.89,7.32,2.57,4.74,7.6,1194.53,6.19,9.05,217.3
2009-12-26 12:00:00,981.63,4.5,279.14,-1.35,65.62,8.43,5.53,2.9,3.51,5.63,1228.96,5.61,8.25,207.5
2009-12-27 12:00:00,979.31,0.24,275.04,-3.49,75.9,6.21,4.72,1.5,3.0,4.82,1245.56,2.87,3.81,168.4
2009-12-28 12:00:00,977.11,2.97,277.96,-1.77,70.9,7.56,5.36,2.2,3.42,5.49,1230.17,3.68,7.29,212.1
2009-12-29 12:00:00,979.52,-2.51,272.25,-3.07,95.9,5.07,4.87,0.21,3.1,4.97,1258.41,1.62,2.46,177.9
2009-12-30 12:00:00,968.26,4.31,280.04,3.57,94.9,8.32,7.89,0.42,5.09,8.15,1211.89,0.66,1.32,238.0
2009-12-31 12:00:00,969.12,-1.33,274.28,-1.49,98.8,5.54,5.47,0.07,3.52,5.65,1239.3,2.19,3.69,20.81
2010-01-01 12:00:00,968.61,-3.98,271.64,-4.91,93.2,4.54,4.24,0.31,2.72,4.37,1251.48,4.22,5.69,26.49
2010-01-02 12:00:00,986.01,-3.57,270.68,-4.99,89.8,4.69,4.21,0.48,2.66,4.27,1272.05,2.59,4.85,258.9
2010-01-03 12:00:00,989.75,-2.16,271.8,-4.14,86.2,5.21,4.49,0.72,2.83,4.54,1270.09,1.21,2.04,185.6
2010-01-04 12:00:00,989.24,-4.67,269.33,-6.04,90.0,4.32,3.88,0.43,2.45,3.93,1281.59,0.57,0.96,120.7
2010-01-05 12:00:00,981.75,-7.96,266.6,-11.83,73.5,3.35,2.46,0.89,1.56,2.51,1288.38,0.81,1.36,212.9
2010-01-06 12:00:00,976.16,-7.72,267.28,-9.77,85.1,3.41,2.9,0.51,1.85,2.97,1279.66,0.78,1.2,29.54
2010-01-07 12:00:00,983.32,-5.84,268.61,-8.75,79.8,3.94,3.15,0.8,1.99,3.2,1279.89,0.87,1.36,197.3
2010-01-08 12:00:00,991.05,-9.97,263.87,-11.07,91.6,2.86,2.62,0.24,1.64,2.64,1310.45,4.79,6.37,20.53
2010-01-09 12:00:00,984.73,-4.63,269.71,-5.81,91.4,4.33,3.96,0.37,2.5,4.02,1275.54,6.48,10.45,27.28
2010-01-10 12:00:00,985.64,-4.73,269.55,-6.18,89.5,4.3,3.85,0.45,2.43,3.9,1277.23,5.39,7.05,26.47
2010-01-11 12:00:00,989.25,-6.99,267.0,-8.47,89.1,3.61,3.22,0.39,2.03,3.25,1293.11,3.86,5.05,39.23
2010-01-12 12:00:00,991.26,-5.66,268.17,-7.79,84.8,4.0,3.39,0.61,2.13,3.42,1289.24,1.7,2.32,40.31
2010-01-13 12:00:00,984.21,-8.76,265.61,-12.44,74.5,3.14,2.34,0.8,1.48,2.38,1295.58,0.33,0.66,90.6
2010-01-14 12:00:00,984.09,-0.66,273.75,-4.17,77.0,5.82,4.48,1.34,2.84,4.55,1255.9,1.61,2.44,145.5
2010-01-15 12:00:00,995.72,-1.62,271.88,-4.37,81.4,5.42,4.41,1.01,2.76,4.43,1275.26,0.92,1.5,186.8
2010-01-16 12:00:00,996.6,-2.75,270.67,-5.82,79.3,4.98,3.95,1.03,2.47,3.97,1281.98,3.4,5.57,185.6
2010-01-17 12:00:00,984.17,0.56,274.98,0.23,97.6,6.36,6.21,0.15,3.93,6.31,1249.54,2.31,3.08,167.1
2010-01-18 12:00:00,996.66,2.95,276.37,0.42,83.4,7.55,6.3,1.25,3.94,6.32,1254.48,1.97,2.94,243.2
2010-01-19 12:00:00,994.44,1.15,274.75,0.8,97.5,6.64,6.47,0.17,4.06,6.51,1259.8,1.18,1.92,135.1
2010-01-20 12:00:00,990.33,0.53,274.45,0.29,98.3,6.35,6.24,0.11,3.93,6.3,1257.53,0.4,0.64,25.33
2010-01-21 12:00:00,997.51,-6.37,266.98,-7.55,91.3,3.79,3.46,0.33,2.16,3.47,1300.8,2.99,3.93,45.54
2010-01-22 12:00:00,1000.9,-6.1,266.99,-8.36,83.9,3.87,3.24,0.62,2.02,3.24,1304.01,1.22,1.88,38.78
2010-01-23 12:00:00,998.87,-5.52,267.73,-7.97,82.7,4.04,3.35,0.7,2.09,3.35,1298.47,3.34,4.61,183.0
2010-01-24 12:00:00,999.2,-5.44,267.78,-8.96,76.1,4.07,3.1,0.97,1.93,3.1,1298.66,3.55,5.29,167.4
2010-01-25 12:00:00,1001.75,-4.76,268.27,-7.58,80.5,4.29,3.45,0.84,2.14,3.44,1298.49,2.32,3.81,133.7
2010-01-26 12:00:00,1010.38,-11.52,260.87,-15.09,74.6,2.52,1.88,0.64,1.16,1.86,1344.32,2.63,3.97,42.52
2010-01-27 12:00:00,1000.95,-10.71,262.38,-14.74,72.0,2.69,1.94,0.75,1.21,1.94,1327.63,1.06,1.68,194.9
